time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_gender,subject,entries,91AstarG,94AstarC,97AstarA,9to5,grade9,grade8,grade7,grade6,grade5,grade4,grade3,grade2,grade1,grade99,grade98,grade88,grade87,grade77,grade76,grade66,grade65,grade55,grade54,grade44,grade43,grade33,grade32,grade22,grade21,grade11,gradeAstar,gradeA,gradeB,gradeC,gradeD,gradeE,gradeF,gradeG
201415,Academic year,National,E92000001,England,Final,Total,Italian,4004,99.5,88.1,60.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,41.7,18.9,14.2,13.3,7.7,2.5,0.8,0.3
201415,Academic year,National,E92000001,England,Final,Boys,Italian,1752,99.3,86,59.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,40.8,18.3,13.5,13.4,8.6,3.1,1.1,0.5
201415,Academic year,National,E92000001,England,Final,Girls,Italian,2252,99.7,89.7,61.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,42.4,19.3,14.8,13.2,7,2.1,0.6,0.2
201415,Academic year,National,E92000001,England,Final,Total,Latin,8361,99.7,93.9,74.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,50.3,24,12.6,7,3.3,1.6,0.6,0.3
201415,Academic year,National,E92000001,England,Final,Boys,Latin,4150,99.6,92.8,71.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,47.8,23.6,13.2,8.2,4,1.8,0.7,0.3
201415,Academic year,National,E92000001,England,Final,Girls,Latin,4211,99.8,94.9,77.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,52.7,24.4,12,5.9,2.6,1.5,0.6,0.3
201415,Academic year,National,E92000001,England,Final,Total,Leisure and Tourism,6024,93.1,38.1,7.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.6,5.9,12.4,18.1,19,15.7,11.4,9
201415,Academic year,National,E92000001,England,Final,Boys,Leisure and Tourism,2917,90.6,28.9,3.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.5,3.3,8.9,16.1,19.1,17.3,13.7,11.6
201415,Academic year,National,E92000001,England,Final,Girls,Leisure and Tourism,3107,95.5,46.7,11.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.6,8.4,15.6,20,18.8,14.3,9.2,6.6
201415,Academic year,National,E92000001,England,Final,Total,Manufacturing,134,100,50.7,9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,7.5,19.4,22.4,19.4,17.2,9.7,3
201415,Academic year,National,E92000001,England,Final,Boys,Manufacturing,94,100,41.5,6.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,5.3,16,19.1,19.1,21.3,13.8,4.3
201415,Academic year,National,E92000001,England,Final,Girls,Manufacturing,40,100,72.5,15,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,12.5,27.5,30,20,7.5,0,0
201415,Academic year,National,E92000001,England,Final,Total,Mathematics,572272,95.9,70.2,19.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.5,12.3,20.1,30.4,13.9,5.3,3.5,3
201415,Academic year,National,E92000001,England,Final,Boys,Mathematics,290391,95.6,69.8,20.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8,12.3,19.6,29.9,13.6,5.5,3.7,3.1
201415,Academic year,National,E92000001,England,Final,Girls,Mathematics,281881,96.1,70.7,19.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7,12.3,20.6,30.8,14.1,5.1,3.4,2.8
201415,Academic year,National,E92000001,England,Final,Total,Media/Film/TV,51602,98.2,65.5,15.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.4,12.4,23.2,26.5,17.1,9,4.5,2.1
201415,Academic year,National,E92000001,England,Final,Boys,Media/Film/TV,26234,97.6,55.2,8.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.5,7.2,18.7,27.8,21,12,6.4,3
201415,Academic year,National,E92000001,England,Final,Girls,Media/Film/TV,25368,98.8,76.2,23.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.4,17.8,27.8,25.1,13,5.9,2.5,1.2
201415,Academic year,National,E92000001,England,Final,Total,Music,43698,98.9,75.2,30.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.1,21.5,25,19.7,12.1,6.9,3.1,1.6
201415,Academic year,National,E92000001,England,Final,Boys,Music,20393,98.5,72.1,28.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.9,19.7,23.8,19.7,13,7.8,3.6,1.9
201415,Academic year,National,E92000001,England,Final,Girls,Music,23305,99.2,78,32.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.2,23,26.1,19.6,11.3,6.1,2.6,1.3
201415,Academic year,National,E92000001,England,Final,Total,Other Classical Studies,510,97.5,79.6,43.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.4,32.2,24.3,11.8,7.3,4.5,3.5,2.5
201415,Academic year,National,E92000001,England,Final,Boys,Other Classical Studies,148,95.9,72.3,32.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.5,20.9,25,14.9,6.8,6.8,6.8,3.4
201415,Academic year,National,E92000001,England,Final,Girls,Other Classical Studies,362,98.1,82.6,48.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.3,36.7,24,10.5,7.5,3.6,2.2,2.2
201415,Academic year,National,E92000001,England,Final,Total,Other Design and Technology,38223,97.9,58.1,14.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.9,10.8,19.7,23.6,17.9,11.4,7.1,3.5
201415,Academic year,National,E92000001,England,Final,Boys,Other Design and Technology,27501,97.6,52.6,10.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.6,7.9,17.6,24.6,19.7,12.9,8.4,4
201415,Academic year,National,E92000001,England,Final,Girls,Other Design and Technology,10722,98.6,72.1,25.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.5,18.2,25.2,21.2,13.4,7.4,3.8,1.9
201415,Academic year,National,E92000001,England,Final,Total,Other Modern Languages,10529,98.9,89.3,61.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,33.9,28,17.6,9.8,5,2.9,1.1,0.6
201415,Academic year,National,E92000001,England,Final,Boys,Other Modern Languages,4987,98.7,86.6,56.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,30.3,26.7,18.7,11,5.7,3.9,1.8,0.7
201415,Academic year,National,E92000001,England,Final,Girls,Other Modern Languages,5542,99.1,91.8,66.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,37.1,29.3,16.7,8.7,4.4,1.9,0.5,0.4
201415,Academic year,National,E92000001,England,Final,Total,Other Sciences,6223,97.3,58.9,22.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.6,13.6,16.3,20.3,15.1,12,7.4,4
201415,Academic year,National,E92000001,England,Final,Boys,Other Sciences,3971,97.1,58.7,25.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.1,14.1,15.3,18.2,14.2,12.3,7.8,4.1
201415,Academic year,National,E92000001,England,Final,Girls,Other Sciences,2252,97.7,59.2,17.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.4,12.7,18.1,24.1,16.5,11.5,6.8,3.7
201415,Academic year,National,E92000001,England,Final,Total,Performing Arts,5998,98.4,62.4,18,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.3,10.6,19.2,25.2,18.7,10.1,5.1,2
201415,Academic year,National,E92000001,England,Final,Boys,Performing Arts,1665,97.3,49.5,9.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.5,6.1,15.9,24,23.4,12.6,8.4,3.4
201415,Academic year,National,E92000001,England,Final,Girls,Performing Arts,4333,98.8,67.4,21.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.8,12.3,20.5,25.7,16.9,9.2,3.9,1.5
201415,Academic year,National,E92000001,England,Final,Total,Physical Education,110790,99.6,70,19.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.2,15.5,23.3,27,17.7,8.5,2.7,0.8
201415,Academic year,National,E92000001,England,Final,Boys,Physical Education,73377,99.6,68.5,16.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,13.7,23.5,28.5,18.6,8.9,2.8,0.8
201415,Academic year,National,E92000001,England,Final,Girls,Physical Education,37413,99.5,72.8,25.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.8,19.1,22.8,24,15.9,7.6,2.5,0.8
201415,Academic year,National,E92000001,England,Final,Total,Physics,122612,99.9,92.3,43.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.2,28.2,28.9,20,6.4,1,0.2,0.1
201415,Academic year,National,E92000001,England,Final,Boys,Physics,62238,99.9,92.2,43,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.8,28.2,29.1,20.1,6.4,1,0.2,0.1
201415,Academic year,National,E92000001,England,Final,Girls,Physics,60374,99.9,92.4,43.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.6,28.2,28.7,19.9,6.4,0.9,0.2,0.1
201415,Academic year,National,E92000001,England,Final,Total,Polish,4075,98.8,94.3,73.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,33.3,40.1,14.7,6,2.6,1,0.3,0.7
201415,Academic year,National,E92000001,England,Final,Boys,Polish,1923,98.7,92.3,65.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,24.1,41.7,18.3,8.2,3.9,1.1,0.5,0.9
201415,Academic year,National,E92000001,England,Final,Girls,Polish,2152,99,96,80.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,41.5,38.8,11.6,4.1,1.4,0.9,0.2,0.5
201415,Academic year,National,E92000001,England,Final,Total,Religious Studies,269511,97.9,72.1,30.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.1,19,23.3,18.8,11.6,7.2,4.4,2.6
201415,Academic year,National,E92000001,England,Final,Boys,Religious Studies,125085,97.1,65.1,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.9,15,22.3,20.8,13.8,9.1,5.7,3.5
201415,Academic year,National,E92000001,England,Final,Girls,Religious Studies,144426,98.6,78.2,37.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.7,22.4,24.1,17.1,9.6,5.7,3.3,1.8
201415,Academic year,National,E92000001,England,Final,Total,Social Studies,60330,97.5,63.8,16.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.2,13.7,23.7,23.1,15.7,9.5,5.4,3.2
201415,Academic year,National,E92000001,England,Final,Boys,Social Studies,21916,96.3,55.2,10.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.6,9.2,20.1,24.3,18.1,11.5,7.2,4.3
201415,Academic year,National,E92000001,England,Final,Girls,Social Studies,38414,98.2,68.7,20.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.1,16.3,25.8,22.5,14.2,8.4,4.4,2.5
201415,Academic year,National,E92000001,England,Final,Total,Spanish,85342,99.4,72.2,28.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.3,15,19.2,24.7,16.8,6.6,2.7,1.1
201415,Academic year,National,E92000001,England,Final,Boys,Spanish,36821,99.2,66.4,23.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.3,12.9,17.6,25.6,19.3,8.2,3.7,1.5
201415,Academic year,National,E92000001,England,Final,Girls,Spanish,48521,99.6,76.6,32.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.5,16.7,20.3,24,14.9,5.4,2,0.7
201415,Academic year,National,E92000001,England,Final,Total,Statistics,52058,97.9,70.1,19.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.2,15.6,21.6,28.7,16,6.7,3.3,1.8
201415,Academic year,National,E92000001,England,Final,Boys,Statistics,28134,97.8,67.7,19.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.1,15.1,20.6,27.9,17.1,7.2,3.7,2
201415,Academic year,National,E92000001,England,Final,Girls,Statistics,23924,98,72.9,20.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.3,16.1,22.8,29.6,14.8,6.1,2.7,1.5
201415,Academic year,National,E92000001,England,Final,Total,Urdu,4185,99.3,78,34.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.3,22.4,23.4,19.9,11.5,5.9,3,0.8
201415,Academic year,National,E92000001,England,Final,Boys,Urdu,1626,99.2,72.1,27.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.4,19.1,22.4,22.3,13.2,7.9,4.6,1.4
201415,Academic year,National,E92000001,England,Final,Girls,Urdu,2559,99.4,81.7,39.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.7,24.5,24.1,18.4,10.5,4.7,2,0.5
201415,Academic year,National,E92000001,England,Final,Total,Vocational Studies,42322,98.7,60.9,13.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,10.9,21.3,26.4,19.8,11.2,5,1.8
201415,Academic year,National,E92000001,England,Final,Boys,Vocational Studies,19950,98.2,51.1,7.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.1,6.4,16.5,27.1,23.2,14.6,6.8,2.5
201415,Academic year,National,E92000001,England,Final,Girls,Vocational Studies,22372,99.2,69.7,18.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.4,14.9,25.5,25.9,16.7,8.2,3.4,1.2
201314,Academic year,National,E92000001,England,Final,Total,Additional Applied Science,13313,97.5,31.8,1.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.1,1.1,7.5,23.2,30,21,10.7,4
201314,Academic year,National,E92000001,England,Final,Boys,Additional Applied Science,6616,97,26.1,0.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,0.9,5.2,20,29.3,23.5,13,5.1
201314,Academic year,National,E92000001,England,Final,Girls,Additional Applied Science,6697,98.1,37.5,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.1,1.2,9.8,26.4,30.7,18.5,8.5,2.9
201314,Academic year,National,E92000001,England,Final,Total,Additional Science,271202,99.3,65.8,11.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,9.2,22,32.4,20.6,8.2,3.4,1.3
201314,Academic year,National,E92000001,England,Final,Boys,Additional Science,131575,99.2,62.8,10,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2,8.1,20.4,32.4,21.8,9.1,3.9,1.5
201314,Academic year,National,E92000001,England,Final,Girls,Additional Science,139627,99.4,68.7,12.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.7,10.2,23.4,32.3,19.4,7.3,2.9,1.1
201314,Academic year,National,E92000001,England,Final,Total,All Subjects,4656287,98.3,70.9,22.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.1,15.1,22.7,26,14.6,7.1,3.7,1.9
201314,Academic year,National,E92000001,England,Final,Boys,All Subjects,2284001,97.9,66.3,18.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.6,12.8,21.1,26.8,16.3,8.4,4.5,2.4
201314,Academic year,National,E92000001,England,Final,Girls,All Subjects,2372286,98.6,75.4,25.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.6,17.4,24.2,25.2,12.9,5.9,2.9,1.5
201314,Academic year,National,E92000001,England,Final,Total,Ancient History,1132,97.3,73.3,37.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.2,22.3,19.1,16.7,10.3,8,3.2,2.4
201314,Academic year,National,E92000001,England,Final,Boys,Ancient History,625,95.8,70.1,36.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.5,20.8,19.5,14.2,9.4,9.1,4.3,2.9
201314,Academic year,National,E92000001,England,Final,Girls,Ancient History,507,99,77.3,39.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.8,24.3,18.5,19.7,11.4,6.7,1.8,1.8
201314,Academic year,National,E92000001,England,Final,Total,Applied Art and Design,856,98.4,71.3,13,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,10.6,22.9,35.4,16.7,6.2,3.2,1.1
201314,Academic year,National,E92000001,England,Final,Boys,Applied Art and Design,367,98.1,60.8,6.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.4,5.2,16.9,37.3,21,8.7,5.2,2.5
201314,Academic year,National,E92000001,England,Final,Girls,Applied Art and Design,489,98.6,79.1,17.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.1,14.7,27.4,33.9,13.5,4.3,1.6,0
201314,Academic year,National,E92000001,England,Final,Total,Applied Business,8037,95,57.4,14.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.6,12.2,20.5,22.1,15.7,11,6.6,4.4
201314,Academic year,National,E92000001,England,Final,Boys,Applied Business,4852,94.2,53.1,10.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.8,9.1,18.7,23.5,16.8,12,7.4,4.9
201314,Academic year,National,E92000001,England,Final,Girls,Applied Business,3185,96.2,63.8,20.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.6,16.8,23.3,20.1,13.9,9.5,5.5,3.6
201314,Academic year,National,E92000001,England,Final,Total,Applied Engineering,4091,94.7,39.2,5.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1,4.3,11.9,22,22.1,17.4,10,6.1
201314,Academic year,National,E92000001,England,Final,Boys,Applied Engineering,3863,94.5,38.2,5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,3.9,11.3,21.9,22.1,17.6,10.3,6.3
201314,Academic year,National,E92000001,England,Final,Girls,Applied Engineering,228,99.6,55.3,11,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,10.1,21.5,22.8,21.5,14.9,4.8,3.1
201314,Academic year,National,E92000001,England,Final,Total,Arabic,2966,95.9,78,54.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,34.6,20.3,13,10,6,4.7,4.3,2.8
201314,Academic year,National,E92000001,England,Final,Boys,Arabic,1368,95.3,77,53.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,32.7,20.6,12.8,10.8,6.4,5,4,2.9
201314,Academic year,National,E92000001,England,Final,Girls,Arabic,1598,96.4,78.9,56.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,36.2,20.1,13.3,9.4,5.6,4.5,4.6,2.8
201314,Academic year,National,E92000001,England,Final,Total,Art and Design,171078,98.9,76.2,22.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9,13.7,24,29.4,12.5,6,3,1.3
201314,Academic year,National,E92000001,England,Final,Boys,Art and Design,58109,98.2,63.5,12.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.7,8,18.1,32.6,17.2,9.8,5.3,2.5
201314,Academic year,National,E92000001,England,Final,Girls,Art and Design,112969,99.3,82.7,27.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.2,16.7,27.1,27.7,10,4.1,1.8,0.7
201314,Academic year,National,E92000001,England,Final,Total,Biological Sciences,132968,99.7,91,42,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.9,28.1,29.4,19.5,6.5,1.5,0.6,0.2
201314,Academic year,National,E92000001,England,Final,Boys,Biological Sciences,67270,99.7,89.5,37.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.2,26.3,30.2,21.8,7.5,1.7,0.6,0.3
201314,Academic year,National,E92000001,England,Final,Girls,Biological Sciences,65698,99.8,92.4,46.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.7,29.9,28.6,17.1,5.5,1.2,0.5,0.2
201314,Academic year,National,E92000001,England,Final,Total,Business Studies,74326,98.4,66.9,18.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.6,15.2,24.5,23.5,15.3,8.7,4.9,2.7
201314,Academic year,National,E92000001,England,Final,Boys,Business Studies,43774,98.2,64.5,16.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.1,13.7,23.8,23.9,16.2,9.2,5.3,3
201314,Academic year,National,E92000001,England,Final,Girls,Business Studies,30552,98.7,70.4,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.5,17.5,25.6,22.8,13.9,7.8,4.3,2.2
201314,Academic year,National,E92000001,England,Final,Total,Chemistry,129659,99.9,91.2,42.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14.9,28,28.8,19.5,6.8,1.5,0.3,0.1
201314,Academic year,National,E92000001,England,Final,Boys,Chemistry,65818,99.9,90,39.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.1,26.6,29.1,21.1,7.7,1.7,0.4,0.1
201314,Academic year,National,E92000001,England,Final,Girls,Chemistry,63841,99.9,92.4,46.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.7,29.3,28.4,17.9,5.9,1.2,0.3,0.1
201314,Academic year,National,E92000001,England,Final,Total,Chinese,2830,99.7,95.2,78.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,61.9,16.2,9.9,7.2,3.5,0.7,0.2,c
201314,Academic year,National,E92000001,England,Final,Boys,Chinese,1470,99.6,93.9,74.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,57.4,17.3,10.9,8.3,4.6,1,0.2,c
201314,Academic year,National,E92000001,England,Final,Girls,Chinese,1360,99.8,96.6,81.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,66.7,15,8.8,6.1,2.3,0.5,0.2,c
201314,Academic year,National,E92000001,England,Final,Total,Classical Civilisation,4117,99.3,80.6,38.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.8,25.6,24,18.1,10.5,4.8,2.3,1.1
201314,Academic year,National,E92000001,England,Final,Boys,Classical Civilisation,2145,99.1,77.8,32.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.5,23.7,25.3,20.2,11.7,5.5,2.6,1.5
201314,Academic year,National,E92000001,England,Final,Girls,Classical Civilisation,1972,99.5,83.6,45.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,17.4,27.7,22.7,15.7,9.1,4.1,1.9,0.8
201314,Academic year,National,E92000001,England,Final,Total,Classical Greek,1173,99.4,95.6,83.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,62.1,21.1,8.8,3.6,1.8,0.8,0.9,0.4
201314,Academic year,National,E92000001,England,Final,Boys,Classical Greek,705,99.4,95.5,81,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,59,22,9.9,4.5,2.1,0.6,0.7,c
